frame,ROI_1,ROI_2,ROI_3,ROI_4,ROI_5,ROI_6,ROI_7,ROI_8,ROI_9,ROI_10
22,27065.056531152273,28048.198668146502,28235.976167778837,28190.667344862664,28101.365426695844,26159.45653907496,26744.814553014552,28340.07320474088,28803.349336057203,27811.73076923077
23,27022.760346487008,28027.216186252772,28197.992366412214,28169.419469928645,28066.71244870041,26103.192814371258,26702.27472984206,28290.90906976744,28754.948443083205,27769.159340659342
24,27002.083995186524,27967.67645429363,28149.13454198473,28100.999491094146,28028.8159190372,26071.31541218638,26655.1454772822,28252.22408182241,28699.919264179865,27734.196428571428
25,26963.25,27922.294509151416,28114.829361296474,28100.222278738554,27987.916461243494,26038.26968973747,26639.27817047817,28219.19094076655,28665.94790602656,27699.49673651666
26,26940.80669234473,27929.42373821409,28114.44744455159,28078.06002034588,27977.52298850575,26029.37870296237,26620.664864864866,28195.631591173056,28658.416114227435,27687.838245373543
27,26944.262145262146,27943.36842105263,28086.287631831256,28090.996951219513,27989.26791106231,26047.742231075696,26630.752289758533,28231.302233597024,28671.169560776303,27738.779300891023
28,26926.571325475103,27897.809497515183,28091.09012464046,28050.900203665988,27952.341630196937,26032.3390438247,26600.36443148688,28193.70817843866,28642.170071501532,27678.035419532323
29,26947.19264953159,27941.636514065085,28119.062141491395,28078.541836734694,27995.08472717302,26051.433984842442,26650.86669435216,28210.747789669615,28677.818692543413,27701.892783505155
30,26900.07592503604,27895.43867403315,28080.261244019137,28024.801429300664,27929.76961053209,26002.50139497808,26590.38292581848,28176.834418604652,28610.769113149847,27658.722031571724
31,26872.77034183919,27863.656370656372,28045.383732057417,28006.78848114169,27920.08557323094,25981.716221602233,26584.08253438933,28160.405995816873,28600.42995415181,27652.81007884813
32,26851.89461020212,27850.37803532009,28036.34416826004,27993.96738022426,27904.641074856045,25968.281100478467,26561.22715946844,28124.328607947944,28563.939857288482,27626.100205902538
33,26885.33052682223,27880.358521787093,28045.972248803828,28023.458673469388,27927.525335524515,26001.277910685807,26581.008739076155,28151.098467254993,28601.854517611027,27642.39621993127
34,26876.54724693436,27873.83777777778,28051.269932756964,28018.141836734692,27916.853231106244,25985.40693503388,26577.023265475695,28158.93841505926,28602.262889229198,27618.708004122294
35,26872.48254274019,27880.422970734402,28060.48038277512,28012.553007135575,27927.23432794963,26014.0163476874,26599.970833333333,28164.11511627907,28606.04126337239,27644.742778541953
36,27026.774224573215,28020.93642896628,28196.236137667303,28168.641038696536,28088.291940789473,26144.025927403272,26746.307596513077,28321.49303297724,28741.96130346232,27770.41554867561
37,27858.558044315992,28879.055955678672,29075.513796384395,29045.87417218543,28943.442923624418,26932.551971326164,27550.479235880397,29188.710269516727,29670.16692111959,28676.455609084653
38,28709.989430699014,29782.678078409717,29984.5086042065,29968.167853509665,29855.598353909467,27732.122807017542,28386.79602813405,30129.061381074167,30606.583163265306,29544.20591268477
39,28985.202446629886,30082.207620099394,30304.50570342205,30251.991849210393,30143.087647219938,27982.55985634477,28627.0887966805,30408.613689095127,30904.69520897044,29839.295953360768
40,28881.877011770357,29944.65545755237,30159.69465648855,30152.097461928934,30008.534921939194,27837.60542048625,28479.357763975157,30256.389172862455,30776.30992366412,29708.587993138935
41,28678.9448308947,29678.477373068432,29919.949523809522,29907.870558375635,29747.866100766703,27620.492436305733,28252.48198757764,29978.257787075778,30478.188804071247,29482.79285468911
42,28464.32557022809,29480.033776301218,29671.563152896488,29679.227018791265,29525.295212038305,27409.440286624205,28023.912411789122,29752.479553903344,30251.069720101783,29289.49931224209
43,28207.859510086455,29184.900662251657,29415.257359924028,29402.15451300357,29237.967697782646,27157.41218637993,27783.12494811125,29448.68584686775,29948.23367346939,28980.517715858274
44,27992.554886856044,28990.40997229917,29185.24427480916,29189.391149542218,29033.943654266957,26966.23015556442,27575.207453416147,29236.64653971203,29719.843924758516,28784.39834881321
45,27781.672827652423,28766.71128318584,28976.395437262356,28953.511983681794,28834.352860662468,26784.814564265816,27381.552795031057,29024.15498839907,29483.211950970377,28566.652367879204
46,27651.90280777538,28643.16262403528,28845.981783317355,28808.045754956787,28687.308155446088,26692.165803108808,27275.599336374948,28912.511033681767,29381.63386027537,28440.94664371773
47,27454.78044679318,28433.657315731572,28663.567877629062,28652.175572519085,28509.573230938015,26498.01906274821,27108.985477178423,28713.341168256924,29163.55595298927,28237.866918844567
48,27372.17853705486,28383.859900717045,28530.842055185538,28538.43141254462,28402.263143483022,26419.557546794105,27013.015813566377,28628.754471544715,29060.048518896834,28158.482640082504
49,27202.829168668908,28196.59535655058,28376.824427480915,28380.710056151096,28251.990139687758,26280.41742936729,26879.83381682553,28467.73214285714,28890.85495403473,27997.533333333333
50,27119.228091236495,28093.461794019935,28272.646051379637,28270.818321392017,28123.460800438595,26173.70786963434,26762.81647940075,28361.01252900232,28773.681307456587,27887.724468814256
51,26984.312439961577,27965.85162713734,28163.87380497132,28121.936061381075,28019.536398467433,26078.285087719298,26661.23646960866,28250.131707317072,28668.00204290092,27769.084048027446
52,26915.825522710886,27884.530679933665,28061.914040114614,28054.392966360858,27949.322739726027,26001.623159570234,26578.057724252492,28149.152990264254,28579.506128702757,27653.260048093438
53,26876.737019230768,27863.606945975745,28035.389684813752,28033.805102040817,27909.173651054505,25983.19434488252,26560.09941763727,28130.01644279759,28549.807456588354,27649.899315068495
54,26890.640009606148,27913.083792723264,28081.847701149425,28058.62026612078,27989.009317621265,26095.039426523297,26684.15771951727,28233.928389339515,28607.72148676171,27684.225540679712
55,26147.686359269934,27227.809050772627,27398.358851674642,27335.17364657814,27321.51986845711,25531.64291401274,26118.835956917977,27580.25058058523,27893.154081632652,26964.990384615383
56,25481.902186974286,26542.46773303916,26694.48130393097,26636.208439247584,26658.997262523953,24901.586714399364,25479.078717201166,26916.522201665124,27186.384301732927,26280.53466026081
57,25153.20874369445,26188.68302094818,26342.085412667948,26285.568507157463,26264.987386893335,24505.59043824701,25065.670261302363,26514.16268275702,26823.710122699387,25937.2838997597
58,25094.165704665706,26074.301211453745,26256.033301617506,26198.94458566345,26130.71694497673,24368.187250996016,24911.511434511434,26371.08370044053,26760.423096576393,25839.81771369722
59,25152.2978825794,26092.355444997236,26258.107485604607,26226.821812596005,26171.694353070176,24362.761051373953,24901.897083333333,26381.89231840334,26781.362429811128,25894.13750429701
60,25201.65028901734,26150.74268360022,26318.847408829173,26278.39755351682,26208.001645187825,24389.941855834328,24939.283631820075,26428.360139049826,26820.276758409786,25911.364197530864
61,25309.614368092265,26262.070165745856,26426.72206303725,26389.445463812437,26295.43103921031,24466.706140350878,25018.999167360533,26519.134245304893,26936.990316004078,26026.709466437176
62,25432.580048076925,26375.835450027607,26556.755023923444,26502.44739530133,26432.69852135816,24580.938148443736,25142.864166666666,26641.06193458594,27073.52448979592,26152.39223100722
63,25555.345266698703,26518.138827433628,26683.602857142858,26648.66717557252,26565.475342465754,24717.264166001598,25297.87468879668,26792.477757182576,27217.511201629328,26304.695189003436
64,25622.748076923075,26581.356906077348,26747.982708933716,26719.898933468765,26628.9709827539,24771.676236044656,25343.03902034039,26840.9373549884,27266.353211009173,26338.22260391618
65,25701.54065723195,26677.420121614152,26863.833015267177,26822.40336562978,26728.32995618839,24868.00278884462,25432.485,26952.29548088065,27364.516293279023,26455.70412371134
66,25747.9725895648,26709.4776119403,26875.59443911793,26828.08036622584,26754.23205479452,24893.63212435233,25450.612755314716,26971.99837587007,27394.165053489556,26490.854002061147
67,25783.302739067756,26765.350441501105,26911.01910219675,26893.240570846076,26798.530506155952,24955.391703230955,25502.4115448505,27026.620537783958,27442.842748091603,26528.633115767778
68,25830.829203752706,26807.040353786622,26979.752616555663,26951.415180845644,26837.984387838947,24979.375049820646,25551.056775797762,27079.510771369005,27489.671946857434,26561.04536082474
69,25882.136680278647,26854.191477587163,27005.195424213536,26960.42472024415,26888.996170678336,25023.84956105347,25587.34135213604,27105.157796885895,27521.681329923274,26603.349897189855
70,25906.46924555502,26873.631607929514,27044.504780114723,26993.49133537207,26907.830642954857,25043.29141716567,25622.502906976744,27138.74501622624,27554.959100204498,26623.938271604937
71,25937.931216931218,26878.949584487535,27071.24042145594,27043.504582484726,26933.833835203943,25066.765974440896,25664.236197592363,27153.1166627934,27589.110827374872,26670.39588336192
72,25965.618452666986,26924.891532927504,27101.318312559924,27049.070040899795,26969.385522347136,25100.58699122107,25666.797336662505,27185.966172381835,27604.83409903012,26697.25929752066
73,25981.08717579251,26942.047645429364,27116.390057361376,27078.316513761467,26995.566611842107,25128.68857029072,25698.40939318371,27213.27933999535,27617.831971399388,26709.710996563575
74,25991.987983657775,26961.838300220752,27117.86124401914,27088.38540071465,27004.379045529346,25137.55679553607,25718.272199170126,27228.987932234857,27654.35342185904,26729.824296499657
75,26009.583453583455,26989.693708609273,27132.824259789875,27131.991299897647,27030.619633579438,25165.177104108498,25738.33582399336,27258.876276694522,27688.06384065373,26769.153529814943
76,25988.879268879267,26963.39447513812,27122.31866028708,27078.527635619244,26993.709225700164,25127.512544802867,25699.829450915142,27219.905734850243,27641.18200408998,26709.211776859505
77,25982.477884615386,26975.328547763667,27140.11556829035,27107.714212678937,27016.832967635764,25124.485440765857,25715.547460449627,27241.06586270872,27650.55748594788,26740.075945017183
78,26024.02093862816,26990.329840044127,27137.58055290753,27114.0756259581,27025.849149753154,25162.58220271349,25732.151540383013,27252.51499651244,27661.63190184049,26749.169014084506
79,26017.36588886216,26972.466040861404,27166.093690248566,27112.648745519713,27025.52895964864,25165.355546687948,25718.730753225136,27252.1468401487,27668.144028703227,26734.509951956075
80,26019.88584474886,26999.36203090508,27176.4777992278,27108.952405322416,27029.964589623938,25159.60998003992,25749.698168193172,27251.47124304267,27692.84108329075,26745.229845626072
