frame,ROI_1,ROI_2,ROI_3,ROI_4,ROI_5,ROI_6,ROI_7,ROI_8,ROI_9,ROI_10
71,42674.59676652402,43172.14849833148,44769.57416807671,44995.98366394399,45497.859725234994,43157.61387800783,41039.08897485493,40410.87334801762,41439.23851851852,41805.27444794953
72,42709.374285714286,43223.02774694784,44855.39132882883,45021.34784298484,45530.88550724638,43200.537604456826,41108.632751937985,40441.655665566555,41499.84564254062,41822.85548523207
73,42744.937737642584,43246.03206191266,44869.30591549296,45066.64865915274,45558.19646081618,43215.07366071428,41110.832208293155,40488.54304635762,41552.233651726674,41904.672304439744
74,42811.775296912114,43290.98727876106,44906.19492957746,45093.81102056655,45619.607155764366,43258.24874511991,41155.1411992263,40527.41978021978,41553.63080324245,41900.41127348643
75,42836.088179218306,43319.580144204105,44937.46344206974,45129.161428017076,45658.287621797186,43325.7000556483,41193.099516908216,40573.02067464635,41621.23490427099,41966.45702306079
76,42867.481640438724,43386.98005540166,45000.364758698095,45194.154174757285,45676.389431777054,43331.01454952434,41270.264223722275,40586.03373231774,41658.08455882353,41959.553459119496
77,42900.59495478344,43395.38870431894,45018.82098765432,45196.27713178295,45712.363865849264,43374.65197992192,41259.774975751694,40587.53762268266,41659.89233038348,41979.55343915344
78,42880.353304802666,43386.68826135105,45025.49100112486,45198.4859922179,45719.34223826715,43411.07829977629,41308.596321394,40629.28369565217,41688.655350553505,42038.35578947369
79,42929.50832936697,43396.34925041644,45046.91704035874,45226.39262135922,45728.56764599202,43395.169905607996,41293.562560620754,40633.271537622684,41679.257731958765,42048.95273109244
80,42949.62970014279,43451.235229155165,45046.19742007852,45254.79922027291,45766.088245931285,43462.79141104295,41343.88684719536,40699.75465498357,41743.17907148121,42058.0052742616
