frame,ROI_1,ROI_2,ROI_3,ROI_4,ROI_5,ROI_6,ROI_7,ROI_8,ROI_9,ROI_10
51,72.0,69.0,76.0,72.0,83.0,119.0,64.0,65.0,66.0,96.0
52,76.0,69.0,74.0,70.0,83.0,121.0,64.0,66.0,67.0,92.0
53,71.0,68.0,77.0,71.0,83.0,119.0,62.0,67.0,66.0,95.0
54,68.0,68.0,76.0,70.0,84.0,122.0,64.0,65.0,65.0,94.0
55,74.0,68.0,79.0,71.0,83.0,121.0,64.0,65.0,64.0,95.0
56,77.0,71.0,82.0,74.0,85.0,115.0,63.0,65.0,67.0,98.0
57,78.0,68.0,82.0,74.0,86.0,123.0,68.0,66.0,69.0,109.0
58,82.0,74.0,81.0,76.0,85.0,127.0,70.0,65.0,72.0,110.0
59,84.0,74.0,83.0,80.0,86.0,135.0,75.0,67.0,70.0,106.0
60,85.0,75.0,83.0,80.0,88.0,138.0,74.0,70.0,72.0,105.0
61,87.0,78.0,86.0,85.0,89.0,140.0,70.0,71.0,72.0,106.0
62,92.0,81.0,88.0,84.0,90.0,144.0,73.0,71.0,75.0,110.0
63,90.0,83.0,88.0,85.0,92.0,146.0,73.0,70.0,76.0,110.0
64,93.0,83.0,89.0,83.0,92.0,145.0,75.0,70.0,77.0,104.0
65,94.0,83.0,88.0,80.0,90.0,147.0,71.0,70.0,78.0,103.0
66,93.0,83.0,88.0,81.0,90.0,143.0,69.0,72.0,76.0,103.0
67,93.0,83.0,89.0,84.0,90.0,147.0,72.0,71.0,75.0,106.0
68,94.0,83.0,89.0,81.0,90.0,147.0,73.0,74.0,75.0,103.0
69,93.0,83.0,87.0,84.0,90.0,145.0,69.0,73.0,75.0,103.0
70,93.0,84.0,90.0,80.0,94.0,146.0,70.0,75.0,77.0,104.0
71,95.0,83.0,90.0,80.0,91.0,146.0,70.0,75.0,77.0,104.0
72,95.0,83.0,87.0,80.0,93.0,145.0,70.0,74.0,75.0,102.0
73,93.0,83.0,88.0,81.0,91.0,149.0,71.0,74.0,75.0,102.0
74,95.0,84.0,87.0,83.0,91.0,144.0,75.0,74.0,76.0,104.0
75,93.0,82.0,89.0,81.0,92.0,145.0,70.0,75.0,74.0,107.0
76,92.0,85.0,88.0,79.0,93.0,149.0,68.0,75.0,75.0,104.0
77,93.0,81.0,88.0,79.0,92.0,147.0,71.0,78.0,79.0,105.0
78,91.0,81.0,87.0,81.0,92.0,140.0,70.0,77.0,75.0,107.0
79,91.0,79.0,87.0,80.0,90.0,139.0,73.0,78.0,76.0,110.0
80,92.0,82.0,88.0,80.0,91.0,143.0,73.0,76.0,76.0,108.0
