frame,ROI_1,ROI_2,ROI_3,ROI_4,ROI_5,ROI_6,ROI_7,ROI_8,ROI_9,ROI_10
36,144.0,79.0,149.0,90.0,118.0,98.0,131.0,132.0,70.0,99.0
37,147.0,78.0,152.0,91.0,115.0,97.0,130.0,131.0,72.0,97.0
38,145.0,80.0,151.0,90.0,117.0,99.0,130.0,132.0,68.0,99.0
39,147.0,81.0,153.0,91.0,114.0,98.0,129.0,132.0,71.0,100.0
40,142.0,79.0,151.0,91.0,115.0,96.0,131.0,135.0,71.0,100.0
41,141.0,78.0,148.0,91.0,115.0,100.0,133.0,132.0,72.0,101.0
42,142.0,79.0,148.0,90.0,113.0,96.0,135.0,131.0,72.0,101.0
43,143.0,81.0,146.0,90.0,116.0,98.0,128.0,134.0,71.0,103.0
44,146.0,80.0,147.0,88.0,114.0,100.0,133.0,133.0,73.0,101.0
45,142.0,77.0,147.0,89.0,116.0,98.0,130.0,133.0,66.0,102.0
46,143.0,78.0,151.0,90.0,118.0,96.0,127.0,135.0,71.0,101.0
47,148.0,76.0,144.0,88.0,115.0,100.0,130.0,130.0,71.0,101.0
48,146.0,74.0,150.0,90.0,113.0,99.0,129.0,130.0,69.0,103.0
49,141.0,74.0,151.0,90.0,114.0,99.0,127.0,134.0,72.0,102.0
50,142.0,78.0,151.0,92.0,113.0,98.0,132.0,134.0,70.0,103.0
51,146.0,75.0,152.0,90.0,113.0,101.0,133.0,129.0,67.0,101.0
52,148.0,75.0,151.0,90.0,112.0,98.0,130.0,133.0,67.0,103.0
53,145.0,76.0,154.0,89.0,112.0,95.0,132.0,130.0,69.0,101.0
54,144.0,77.0,154.0,92.0,112.0,97.0,138.0,134.0,73.0,102.0
55,142.0,78.0,150.0,89.0,115.0,101.0,129.0,135.0,70.0,104.0
56,143.0,80.0,154.0,88.0,111.0,97.0,128.0,135.0,70.0,102.0
57,147.0,79.0,149.0,87.0,114.0,97.0,128.0,134.0,72.0,100.0
58,141.0,80.0,150.0,88.0,112.0,100.0,131.0,135.0,75.0,99.0
59,147.0,81.0,153.0,87.0,115.0,96.0,129.0,132.0,72.0,100.0
60,145.0,83.0,148.0,89.0,111.0,95.0,128.0,135.0,71.0,100.0
61,146.0,80.0,150.0,87.0,116.0,96.0,131.0,136.0,75.0,100.0
62,147.0,81.0,151.0,87.0,113.0,98.0,130.0,135.0,71.0,100.0
63,149.0,81.0,149.0,87.0,112.0,96.0,131.0,135.0,71.0,102.0
64,145.0,83.0,149.0,90.0,111.0,100.0,130.0,136.0,71.0,102.0
65,146.0,82.0,151.0,87.0,113.0,101.0,130.0,136.0,71.0,100.0
66,149.0,80.0,146.0,89.0,118.0,98.0,128.0,133.0,73.0,101.0
67,145.0,82.0,147.0,89.0,113.0,99.0,135.0,135.0,71.0,102.0
68,145.0,80.0,148.0,89.0,113.0,100.0,130.0,134.0,74.0,102.0
69,150.0,80.0,147.0,89.0,113.0,101.0,129.0,135.0,73.0,97.0
70,141.0,81.0,149.0,91.0,114.0,98.0,132.0,135.0,74.0,94.0
71,148.0,80.0,149.0,88.0,111.0,100.0,129.0,133.0,73.0,99.0
72,142.0,80.0,149.0,89.0,115.0,97.0,129.0,135.0,71.0,100.0
73,141.0,77.0,147.0,90.0,113.0,95.0,130.0,136.0,71.0,100.0
74,139.0,79.0,147.0,91.0,116.0,96.0,134.0,131.0,74.0,101.0
75,144.0,76.0,149.0,90.0,114.0,96.0,131.0,134.0,72.0,101.0
76,145.0,79.0,145.0,92.0,114.0,93.0,132.0,132.0,71.0,102.0
77,141.0,81.0,148.0,91.0,112.0,94.0,133.0,133.0,71.0,100.0
78,145.0,79.0,150.0,90.0,117.0,94.0,129.0,133.0,70.0,101.0
79,143.0,77.0,149.0,92.0,116.0,98.0,132.0,131.0,72.0,100.0
80,146.0,76.0,152.0,89.0,113.0,96.0,130.0,129.0,71.0,103.0
