frame,ROI_1,ROI_2,ROI_3,ROI_4,ROI_5,ROI_6,ROI_7,ROI_8,ROI_9,ROI_10
52,86.0,66.0,71.0,97.0,70.0,77.0,75.0,123.0,74.0,74.0
53,87.0,62.0,70.0,100.0,68.0,80.0,77.0,125.0,74.0,75.0
54,85.0,61.0,74.0,101.0,70.0,77.0,76.0,126.0,73.0,75.0
55,86.0,63.0,69.0,101.0,69.0,75.0,78.0,126.0,72.0,73.0
56,89.0,66.0,68.0,106.0,66.0,80.0,76.0,118.0,71.0,80.0
57,90.0,67.0,76.0,112.0,69.0,81.0,78.0,123.0,75.0,81.0
58,91.0,68.0,73.0,111.0,68.0,84.0,82.0,134.0,77.0,82.0
59,96.0,71.0,78.0,112.0,70.0,82.0,85.0,128.0,76.0,88.0
60,98.0,70.0,78.0,117.0,69.0,82.0,87.0,134.0,75.0,92.0
61,100.0,76.0,79.0,120.0,73.0,89.0,91.0,133.0,77.0,93.0
62,101.0,77.0,82.0,124.0,76.0,88.0,92.0,130.0,76.0,95.0
63,102.0,79.0,80.0,123.0,73.0,86.0,93.0,137.0,78.0,94.0
64,103.0,79.0,80.0,120.0,77.0,90.0,94.0,137.0,78.0,91.0
65,102.0,77.0,82.0,123.0,78.0,90.0,92.0,140.0,77.0,90.0
66,103.0,78.0,85.0,120.0,79.0,92.0,93.0,140.0,78.0,93.0
67,103.0,80.0,83.0,119.0,79.0,88.0,93.0,137.0,77.0,96.0
68,104.0,79.0,82.0,117.0,79.0,87.0,93.0,135.0,78.0,94.0
69,104.0,76.0,84.0,119.0,78.0,91.0,94.0,134.0,80.0,93.0
70,103.0,76.0,84.0,115.0,80.0,91.0,93.0,139.0,77.0,93.0
71,103.0,76.0,83.0,117.0,79.0,87.0,91.0,139.0,77.0,92.0
72,104.0,72.0,85.0,115.0,79.0,88.0,91.0,135.0,78.0,94.0
73,105.0,75.0,86.0,114.0,83.0,89.0,91.0,139.0,77.0,95.0
74,103.0,74.0,84.0,115.0,79.0,89.0,94.0,138.0,79.0,94.0
75,103.0,75.0,84.0,118.0,81.0,89.0,93.0,138.0,80.0,92.0
76,104.0,73.0,83.0,113.0,80.0,90.0,92.0,135.0,78.0,92.0
77,100.0,75.0,86.0,113.0,82.0,89.0,91.0,133.0,78.0,93.0
78,104.0,73.0,84.0,119.0,83.0,88.0,94.0,140.0,82.0,94.0
79,102.0,77.0,87.0,117.0,82.0,87.0,93.0,138.0,79.0,95.0
80,99.0,75.0,87.0,116.0,83.0,87.0,95.0,139.0,83.0,94.0
