frame,ROI_1,ROI_2,ROI_3,ROI_4,ROI_5,ROI_6,ROI_7,ROI_8,ROI_9,ROI_10
33,90.0,97.0,127.0,96.0,104.0,115.0,136.0,107.0,154.0,92.0
34,90.0,97.0,128.0,95.0,109.0,114.0,137.0,104.0,153.0,92.0
35,92.0,99.0,126.0,97.0,108.0,114.0,138.0,107.0,152.0,91.0
36,88.0,94.0,129.0,98.0,109.0,114.0,138.0,108.0,152.0,91.0
37,88.0,98.0,128.0,97.0,108.0,113.0,137.0,109.0,155.0,93.0
38,89.0,98.0,128.0,96.0,107.0,115.0,137.0,109.0,155.0,92.0
39,85.0,97.0,128.0,99.0,106.0,112.0,135.0,110.0,151.0,97.0
40,88.0,94.0,127.0,90.0,106.0,111.0,135.0,109.0,148.0,90.0
41,85.0,91.0,126.0,86.0,102.0,108.0,134.0,103.0,146.0,90.0
42,86.0,86.0,121.0,84.0,98.0,103.0,124.0,102.0,135.0,85.0
43,83.0,87.0,114.0,85.0,95.0,102.0,115.0,97.0,133.0,84.0
44,80.0,85.0,112.0,86.0,94.0,99.0,117.0,97.0,131.0,84.0
45,82.0,82.0,113.0,86.0,95.0,102.0,116.0,100.0,133.0,84.0
46,80.0,84.0,116.0,86.0,95.0,99.0,115.0,98.0,132.0,86.0
47,80.0,86.0,115.0,86.0,94.0,99.0,118.0,100.0,131.0,86.0
48,80.0,85.0,117.0,83.0,97.0,99.0,118.0,100.0,132.0,85.0
49,80.0,84.0,110.0,83.0,95.0,102.0,121.0,99.0,132.0,89.0
50,78.0,84.0,112.0,82.0,94.0,101.0,123.0,100.0,132.0,89.0
51,79.0,88.0,115.0,84.0,98.0,102.0,123.0,99.0,133.0,90.0
52,81.0,84.0,115.0,83.0,97.0,97.0,121.0,95.0,130.0,88.0
53,83.0,82.0,116.0,84.0,98.0,99.0,120.0,99.0,131.0,92.0
54,83.0,82.0,115.0,83.0,98.0,99.0,119.0,96.0,131.0,89.0
55,82.0,87.0,112.0,80.0,96.0,99.0,119.0,99.0,136.0,92.0
56,84.0,89.0,115.0,84.0,98.0,99.0,121.0,98.0,135.0,91.0
57,83.0,89.0,119.0,84.0,98.0,104.0,123.0,102.0,144.0,95.0
58,82.0,92.0,120.0,84.0,101.0,109.0,126.0,102.0,147.0,94.0
59,85.0,90.0,121.0,89.0,107.0,112.0,128.0,104.0,149.0,94.0
60,87.0,95.0,122.0,94.0,108.0,115.0,126.0,105.0,151.0,94.0
61,87.0,96.0,122.0,89.0,107.0,113.0,133.0,104.0,150.0,91.0
62,86.0,98.0,123.0,98.0,107.0,114.0,129.0,105.0,151.0,94.0
63,88.0,98.0,123.0,99.0,105.0,112.0,130.0,105.0,153.0,94.0
64,85.0,97.0,123.0,91.0,109.0,115.0,134.0,105.0,153.0,92.0
65,87.0,98.0,124.0,97.0,111.0,111.0,135.0,105.0,148.0,91.0
66,87.0,97.0,124.0,90.0,111.0,112.0,135.0,104.0,150.0,93.0
67,87.0,98.0,120.0,94.0,110.0,113.0,135.0,104.0,151.0,90.0
68,86.0,96.0,121.0,96.0,109.0,115.0,131.0,105.0,152.0,94.0
69,88.0,97.0,122.0,93.0,111.0,113.0,136.0,102.0,154.0,93.0
70,88.0,94.0,122.0,94.0,109.0,111.0,136.0,104.0,153.0,96.0
71,86.0,96.0,125.0,92.0,108.0,113.0,135.0,106.0,154.0,93.0
72,86.0,98.0,123.0,92.0,109.0,114.0,136.0,107.0,153.0,93.0
73,85.0,95.0,124.0,93.0,107.0,113.0,136.0,106.0,156.0,95.0
74,84.0,95.0,123.0,94.0,107.0,114.0,133.0,107.0,154.0,93.0
75,87.0,93.0,124.0,94.0,105.0,112.0,133.0,106.0,154.0,91.0
76,84.0,94.0,125.0,91.0,108.0,114.0,135.0,104.0,152.0,92.0
77,86.0,94.0,123.0,94.0,108.0,112.0,134.0,105.0,153.0,96.0
78,86.0,95.0,127.0,94.0,104.0,111.0,136.0,107.0,150.0,91.0
79,84.0,94.0,123.0,93.0,107.0,110.0,134.0,106.0,153.0,93.0
80,85.0,95.0,126.0,92.0,105.0,108.0,135.0,106.0,148.0,97.0
