frame,ROI_1,ROI_2,ROI_3,ROI_4,ROI_5,ROI_6,ROI_7,ROI_8,ROI_9,ROI_10
46,81.0,83.0,141.0,59.0,74.0,78.0,87.0,75.0,95.0,83.0
47,86.0,87.0,142.0,54.0,73.0,79.0,85.0,74.0,92.0,81.0
48,82.0,86.0,145.0,59.0,73.0,78.0,84.0,74.0,99.0,81.0
49,82.0,83.0,142.0,57.0,74.0,80.0,84.0,74.0,98.0,80.0
50,83.0,78.0,141.0,58.0,74.0,80.0,82.0,72.0,97.0,81.0
51,82.0,85.0,143.0,57.0,74.0,77.0,82.0,74.0,95.0,84.0
52,80.0,88.0,141.0,60.0,75.0,77.0,84.0,74.0,93.0,82.0
53,80.0,85.0,141.0,60.0,75.0,79.0,84.0,74.0,98.0,82.0
54,86.0,90.0,140.0,59.0,75.0,78.0,86.0,74.0,100.0,83.0
55,88.0,87.0,143.0,59.0,77.0,84.0,88.0,78.0,101.0,86.0
56,87.0,86.0,145.0,60.0,75.0,85.0,88.0,74.0,103.0,90.0
57,88.0,89.0,150.0,62.0,76.0,85.0,91.0,75.0,102.0,91.0
58,91.0,91.0,154.0,62.0,82.0,86.0,93.0,76.0,105.0,89.0
59,91.0,93.0,155.0,64.0,83.0,86.0,95.0,79.0,110.0,93.0
60,89.0,93.0,153.0,63.0,84.0,88.0,100.0,80.0,109.0,91.0
61,95.0,92.0,152.0,64.0,83.0,92.0,101.0,80.0,111.0,93.0
62,95.0,94.0,157.0,63.0,83.0,91.0,102.0,82.0,112.0,92.0
63,96.0,94.0,157.0,68.0,85.0,93.0,103.0,81.0,110.0,95.0
64,96.0,98.0,156.0,64.0,84.0,92.0,103.0,81.0,112.0,96.0
65,96.0,96.0,158.0,66.0,85.0,92.0,105.0,81.0,111.0,94.0
66,95.0,95.0,157.0,66.0,85.0,92.0,103.0,82.0,112.0,94.0
67,97.0,96.0,156.0,66.0,85.0,91.0,101.0,83.0,111.0,94.0
68,98.0,96.0,158.0,68.0,85.0,93.0,104.0,82.0,114.0,94.0
69,96.0,94.0,156.0,67.0,85.0,93.0,101.0,80.0,110.0,94.0
70,94.0,96.0,155.0,68.0,85.0,94.0,102.0,83.0,114.0,94.0
71,96.0,96.0,158.0,68.0,85.0,93.0,102.0,82.0,115.0,96.0
72,100.0,98.0,159.0,69.0,83.0,91.0,101.0,82.0,114.0,95.0
73,97.0,100.0,151.0,70.0,84.0,92.0,102.0,83.0,111.0,94.0
74,98.0,97.0,159.0,68.0,86.0,92.0,102.0,83.0,110.0,95.0
75,100.0,95.0,158.0,68.0,84.0,95.0,97.0,81.0,110.0,97.0
76,98.0,98.0,156.0,69.0,85.0,94.0,101.0,80.0,110.0,96.0
77,95.0,95.0,156.0,69.0,83.0,97.0,99.0,84.0,112.0,94.0
78,95.0,98.0,154.0,69.0,85.0,93.0,99.0,84.0,110.0,97.0
79,94.0,94.0,153.0,70.0,85.0,97.0,101.0,83.0,111.0,98.0
80,96.0,92.0,152.0,70.0,86.0,96.0,100.0,83.0,113.0,95.0
