frame,ROI_1,ROI_2,ROI_3,ROI_4,ROI_5,ROI_6,ROI_7,ROI_8,ROI_9,ROI_10
71,87.0,105.0,96.0,135.0,78.0,104.0,100.0,180.0,93.0,153.0
72,86.0,105.0,94.0,137.0,73.0,102.0,99.0,182.0,94.0,152.0
73,86.0,103.0,95.0,137.0,76.0,101.0,96.0,185.0,95.0,155.0
74,87.0,105.0,95.0,135.0,77.0,102.0,102.0,183.0,93.0,154.0
75,87.0,107.0,92.0,136.0,78.0,103.0,98.0,196.0,91.0,153.0
76,86.0,106.0,93.0,136.0,77.0,105.0,99.0,183.0,94.0,152.0
77,86.0,107.0,93.0,136.0,78.0,105.0,100.0,187.0,97.0,153.0
78,87.0,101.0,95.0,137.0,78.0,105.0,101.0,184.0,91.0,150.0
79,87.0,103.0,92.0,133.0,73.0,105.0,97.0,182.0,93.0,152.0
80,86.0,105.0,92.0,135.0,77.0,102.0,99.0,179.0,95.0,149.0
